FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_34e3	707	Nord-Ouest	Noyarey		457 Avenue Saint Jean / Immeuble le St Jean / Centre commercial		VER	verre	CA	aérien	4	Quadria	Linéance				2018-10-11	Bon	Quadria_Lineance_4_A_c				2018-10-11	5.635206	45.238191	POINT (5.635206034543303 45.23819079671485)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35c8	706	Nord-Ouest	Noyarey		Avenue Saint Jean (Route D1532) / Rue du Maupas / Place Bascule / Parking routiers / en contrebas de la mairie		VER	verre	CA	aérien	4	Citec	Cyclea				2009	Bon	Citec_Cyclea_4_A_c				2009	5.631999	45.243241	POINT (5.631998988474638 45.24324075883691)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35c9	708	Nord-Ouest	Noyarey		Avenue Saint Jean (Route D1532) / Rue Léon Porte (face au n° 57) / Le Clos des Noyers		VER	verre	CA	aérien	4	Citec	Cyclea				2009	Bon	Citec_Cyclea_4_A_c				2009	5.631282	45.249974	POINT (5.631281775500729 45.24997388529089)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35ca	711	Nord-Ouest	Noyarey		7 Place Victor Jat / Restaurant La Clé des Champs / Centre Village		VER	verre	CA	aérien	4	Quadria	Linéance	Quadria 4m3 crochet V1927A			2018-10-11	Bon	Quadria_Lineance_4_A_c				2018-10-11	5.626858	45.247253	POINT (5.626857577899967 45.24725329183009)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35d7	709	Nord-Ouest	Noyarey		Gymnase Charles de Gaulle / 283 Route de la Vanne / plaine des sports		VER	verre	CA	aérien	4	Citec	Cyclea				2009	Bon	Citec_Cyclea_4_A_c				2009	5.635984	45.244798	POINT (5.635984074812175 45.24479810091124)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35eb	710	Nord-Ouest	Noyarey		Impasse des Glairons / Services techniques / Les Chaulnes / Les Cottages		VER	verre	CA	aérien	4	Citec	Cyclea				2009	Bon	Citec_Cyclea_4_A_c				2009	5.637492	45.236422	POINT (5.637491676984967 45.23642222989692)
