FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3312	841	Grand-Sud	Saint-Paul-de-Varces		Déchèterie / 249 Chemin de la Carrière / Les Tapaux		VER	verre	CA	aérien	3	UTPM	PV387					Bon	UTPM_PV387_3_A_c					5.661372	45.072437	POINT (5.661372190067075 45.07243688903663)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3465	842	Grand-Sud	Saint-Paul-de-Varces		Stade de foot / Route du Vercors		VER	verre	CA	aérien	4	Citec	Islea	Citec_Islea_4_A_c				Très bon	Citec_Cyclea_3_A_c				2018-08-02	5.662768	45.077056	POINT (5.662768460857708 45.077056464900025)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3536	839	Grand-Sud	Saint-Paul-de-Varces		Salle des fêtes / 50 Chemin de la Charrière Chaude		VER	verre	CA	aérien	4	SNNECO	Eco-DI					Bon	SNNECO_Eco-DI_4_A_c					5.642181	45.071692	POINT (5.642181040902876 45.07169184942703)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_377c	840	Grand-Sud	Saint-Paul-de-Varces		Eglise / Centre village / Route du Vercors		VER	verre	CA	aérien	3	UTPM	Ecobox	UTPM 3m3 crochet			2012	Bon	UTPM_Ecobox_3_A_c				2018-10-30	5.643386	45.071296	POINT (5.643385545260893 45.07129613228967)
