FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3789	5149	Sud	Echirolles		2-4 Rue Nicéphore Niepce (Bâtiment D)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715868	45.138512	POINT (5.715868347585003 45.138511964235015)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378a	5150	Sud	Echirolles		2-4 Rue Nicéphore Niepce (Bâtiment D)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-09			5.715844	45.138513	POINT (5.715844453831837 45.13851269154667)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378b	126	Sud	Echirolles		22-24 Rue Paul Langevin / Résidence Plein Sud 2		VER	verre	CA	aérien	3	UTPM	Ecobox					Sale	UTPM_Ecobox_3_A_c					5.724438	45.144599	POINT (5.724437718080429 45.14459862015248)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378c	5404	Sud	Echirolles		26-28 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.699259	45.145086	POINT (5.69925917479131 45.145086520543416)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378d	5403	Sud	Echirolles		26-28 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Sale			2018-09-24			5.699251	45.145062	POINT (5.6992505618694 45.14506229807232)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378e	3141	Sud	Echirolles		27 Rue de Comboire / Direction de l'Equipement (DIR)		EMB	emballages	CA	aérien	4.2	Citec	Cyclea Max					Bon			2016-11-15			5.691118	45.143244	POINT (5.691118167416009 45.14324360003934)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_378f	74	Sud	Echirolles		32-36 Rue Paul Langevin / Résidence Plein Sud 1		VER	verre	CA	aérien	3	UTPM	Ecobox					Sale	UTPM_Ecobox_3_A_c					5.722856	45.143397	POINT (5.722877089067006 45.143427751506465)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3792	5402	Sud	Echirolles		30-32 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.699042	45.144445	POINT (5.6990420266641735 45.14444517897337)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3793	5401	Sud	Echirolles		30-32 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Sale			2018-09-24			5.699034	45.144418	POINT (5.6990338211675775 45.144417689292126)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3794	5400	Sud	Echirolles		36 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.698856	45.144005	POINT (5.698855632562981 45.144005029981834)
