FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_367e	729	Nord-Ouest	Saint-Egrève		8 Rue Marcel Paul (Les 2 Colombes) / voie privée entre bâtiments / ZI Cap des H		VER	verre	CA	aérien	2.5	Citec	Cyclea					Bon	Citec_Cyclea_2.5_A_c					5.679995	45.217578	POINT (5.6799952427857825 45.217578279166545)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_367f	1298	Nord-Ouest	Saint-Egrève		9 Avenue de la Monta / Espace Robert Fiat (parking)		VER	verre	CA	aérien	4	Citec	Cyclea					Bon	Citec_Cyclea_4_A_c		2018-07-06	Nouveau site de collecte		5.684217	45.232019	POINT (5.684217350485642 45.23201854962021)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3680	749	Nord-Ouest	Saint-Egrève		Allée des Accacias / Rue du Drac / Spar		VER	verre	CA	aérien	3	Citec	Cyclea					Bon	Citec_Cyclea_3_A_c					5.687454	45.221053	POINT (5.687454190525192 45.22105322153789)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3688	5229	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / aire de retournement en bout d'impasse	RN75	CS	collecte sélective	CE	enterré	5	Astech						Bon						5.681758	45.231779	POINT (5.681758325242551 45.2317791178131)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3689	5230	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / aire de retournement en bout d'impasse	RN75	CS	collecte sélective	CE	enterré	5	Astech						Bon						5.681727	45.231805	POINT (5.6817270200660825 45.231805249311236)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_368a	5227	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / aire de retournement en bout d'impasse	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon			2014-09			5.681821	45.23173	POINT (5.681821053621022 45.231729565708456)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_368b	5228	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / aire de retournement en bout d'impasse	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon			2014-09			5.681791	45.231753	POINT (5.681791355061107 45.2317532448761)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_368c	5223	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°12 / Immeubles Châtelet	RN75	CS	collecte sélective	CE	enterré	5	Astech						Bon						5.682114	45.230857	POINT (5.682114324460862 45.23085701621673)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_368e	963	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR		VER	verre	CE	enterré	4	-						Bon	-__4_E_					5.68228	45.23086	POINT (5.682325880441166 45.23088786747838)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_368f	5226	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR	RN75	CS	collecte sélective	CE	enterré	5	Astech						Bon						5.682317	45.230882	POINT (5.682342956076921 45.23089829730908)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3690	5224	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon			2014-09			5.682383	45.230924	POINT (5.68237195035776 45.23091580608581)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3691	5222	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°12 / Immeubles Châtelet	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon			2014-09			5.682151	45.230877	POINT (5.6821329611265705 45.230868679886015)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3692	5214	Nord-Ouest	Saint-Egrève		Place de Pompée / Rue de la Monta	La Monta	CS	collecte sélective	CE	enterré	5	Citec						Bon						5.69	45.237885	POINT (5.689999627885111 45.23788535732828)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3694	5225	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon		2018-06	2014-09			5.682352	45.230904	POINT (5.682357088513563 45.23090669157192)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3695	5221	Nord-Ouest	Saint-Egrève		Impasse du Châtelet / côté n°12 / Immeubles Châtelet	RN75	OMR	ordures ménagères résiduelles	CE	enterré	5	Astech			double tambour			Bon			2014-09			5.682186	45.230898	POINT (5.682151916304467 45.23087978772592)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3696	5213	Nord-Ouest	Saint-Egrève		Place de Pompée / Rue de la Monta	La Monta	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Bon			2014-09			5.689971	45.237858	POINT (5.689970582048243 45.23785839780662)
