FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_31ea	713	Sud	Poisat		Esplanande du 8 mai 1945 / 9-11 Rue Claude Debussy / Rue Hector Berlioz		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 crochet				Bon	Citec_Cyclea_3_A_c				2017-10-23	5.756971	45.158711	POINT (5.756970636001645 45.15871109363314)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_32fc	715	Sud	Poisat		9 Avenue Pierre Mendès France / Centre socio-culturel		VER	verre	CA	aérien	4	Quadria	Linéance	Quadria 4m3 crochet				Bon	Citec_Cyclea_4_A_c				2017-12-13	5.75993	45.158073	POINT (5.759929581189706 45.158073152689894)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3636	1255	Sud	Poisat		12 Rue Jean-Philippe Rameau		VER	verre	CA	aérien	3	Citec	Islea					Bon	Citec_Islea_3_A_c		2017-06-14			5.762033	45.159971	POINT (5.762032644263125 45.159971523047126)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3637	1279	Sud	Poisat		Avenue Henri Dunant (arrêt de bus) / Allée Pablo Picasso		VER	verre	CA	aérien	0							Bon	__0_A_		2018-03-12			5.76029	45.159494	POINT (5.76028982799006 45.15949357852513)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3643	714	Sud	Poisat		Prémol (terminus bus) / 23-27 Avenue Pierre Mendès France / Place du 19 Mars 1962		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 crochet				Bon	Plastic Omnium_CityBulle_3_A_c				2017-10-23	5.763996	45.157628	POINT (5.7639955077445295 45.15762850607874)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_38c2	1254	Sud	Poisat		Prémol (terminus bus) / 23-27 Avenue Pierre Mendès France / Place du 19 Mars 1962		VER	verre	CA	aérien	3	Citec	Islea					Bon	Citec_Islea_3_A_c		2017-06-14			5.764208	45.157744	POINT (5.7642078794377465 45.15774392973589)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_38c4	712	Sud	Poisat		Rue Hector Berlioz / Rue Jean Philippe Rameau		VER	verre	CA	aérien	3	Plastic Omnium	Citybulle					Bon	Plastic Omnium_CityBulle_3_A_c					5.759416	45.161174	POINT (5.7594161376653945 45.161174533437524)
