FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3db7	5153	Nord-Ouest	Fontanil-Cornillon		31 rue du Rocher / 23 rue Grange de l'Or	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2011-07			5.670032	45.247401	POINT (5.670032179288113 45.24740141285356)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3db8	5154	Nord-Ouest	Fontanil-Cornillon		31 rue du Rocher / 23 rue Grange de l'Or	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.670002	45.247423	POINT (5.670001748772673 45.24742287454761)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3db9	5155	Nord-Ouest	Fontanil-Cornillon		6-8 Rue des Quatre Sétérées	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2012-01			5.656261	45.25119	POINT (5.656260840775257 45.251189674183955)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3dba	5156	Nord-Ouest	Fontanil-Cornillon		6-8 Rue des Quatre Sétérées	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.656237	45.251164	POINT (5.656237158974539 45.25116388946815)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3dea	5204	Nord-Ouest	Fontanil-Cornillon		11 rue Piardiere / Parking Lycée Professionnel Françoise Dolto	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2013			5.665199	45.250492	POINT (5.665199338191378 45.25049251084649)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3deb	5205	Nord-Ouest	Fontanil-Cornillon		11 rue Piardière / Parking Lycée Professionnel Françoise Dolto	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.665216	45.250502	POINT (5.665216209318898 45.250502445709905)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3dec	5206	Nord-Ouest	Fontanil-Cornillon		2 rue du Lanfrey	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2013			5.661999	45.253229	POINT (5.661998944764803 45.253228680847)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ded	5207	Nord-Ouest	Fontanil-Cornillon		2 rue du Lanfrey	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.662041	45.253243	POINT (5.662040922016763 45.2532431545394)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3dee	5208	Nord-Ouest	Fontanil-Cornillon		23-25 rue de Palluel	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2013			5.662245	45.254525	POINT (5.66224455247707 45.25452465333358)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3def	5209	Nord-Ouest	Fontanil-Cornillon		23-25 rue de Palluel	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.66228	45.254539	POINT (5.662279705249631 45.254539332207486)
