FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_31fa	3065	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		EMB	emballages	CA	aérien	4	SNNECO	Eco-DI					Bon						5.697451	45.010304	POINT (5.697613303789556 45.010302135604825)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3368	2065	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		PAP	papier	CA	aérien	4	SNNECO	Eco-DI					Bon						5.697475	45.010303	POINT (5.697625232792148 45.01030529479013)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3369	2066	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		PAP	papier	CA	aérien	5	SNNECO	Eco-Bois					Bon						5.697659	45.010301	POINT (5.697681716474434 45.0103275558462)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3370	3066	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		EMB	emballages	CA	aérien	4	SNNECO	Eco-DI					Bon						5.697652	45.010308	POINT (5.697672521734608 45.01032359470624)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_34d2	1161	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		VER	verre	CA	aérien	4	SNNECO	Eco-Bois					Bon	SNNECO_Eco-Bois_4_A_k					5.697676	45.010318	POINT (5.697693057020925 45.010332941009075)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_35d3	1160	Grand-Sud	Notre-Dame-de-Commiers		Cimetière / 1-3 Chemin de la Cluse (nouveau cimetière situé 100m en contrebas de l'église)		VER	verre	CA	aérien	3	SNNECO	Eco-DI					Bon	SNNECO_Eco-DI_3_A_k					5.697475	45.010303	POINT (5.697638257752314 45.01030965701549)
