FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_31a0	2064	Grand-Sud	Montchaboud		Entrée village / Route du Village		PAP	papier	CE	enterré	0	Villiger	?					Bon						5.765012	45.094589	POINT (5.765008596619123 45.09460203402721)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_31ee	3064	Grand-Sud	Montchaboud		Entrée village / Route du Village		EMB	emballages	CE	enterré	0	Villiger	?					Bon						5.765004	45.094616	POINT (5.765003560412219 45.094615888972804)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_327e	1159	Grand-Sud	Montchaboud		Entrée village / Route du Village		VER	verre	CE	enterré	0	Villiger	?					Bon	Villiger__0_E_k					5.765012	45.094589	POINT (5.765012475748707 45.094588972615774)
