FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_32b5	566	Grand-Sud	Le-Pont-de-Claix		Square de l'Ancien Lavoir / Rue du Trièves / Rue du Canal du Drac		VER	verre	CA	aérien	2.5	Quadria	Linéance					Bon	Citec_Cyclea_2.5_A_c					5.696496	45.125087	POINT (5.696495660788462 45.125087426262354)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3502	572	Grand-Sud	Le-Pont-de-Claix		1 Avenue des Résistants / Foyer municipal / Ecole maternelle du Côteau		VER	verre	CA	aérien	2.5	Citec	Cyclea					Sale	Citec_Cyclea_2.5_A_c					5.699072	45.121586	POINT (5.699072349784022 45.12158612542954)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3503	562	Grand-Sud	Le-Pont-de-Claix		12-14 Rue Mozart / Ecole Iles de Mars / Crèche municipale / Arc en Ciel (commerces) W1203		VER	verre	CA	aérien	4	Citec	Cyclea					Bon	Citec_Cyclea_4_A_c					5.695748	45.130136	POINT (5.695747896156492 45.13013580972843)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3504	557	Grand-Sud	Le-Pont-de-Claix		13 Rue Stendhal / Avenue Victor Hugo		VER	verre	CA	aérien	3	Citec	Cyclea					Bon	Citec_Cyclea_2.5_A_c				2019-01-21	5.696439	45.132311	POINT (5.696438911363297 45.13231072648975)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3505	570	Grand-Sud	Le-Pont-de-Claix		17-21 Avenue du Maquis de l'Oisans / Square / City-stade Taillefer / Ancienne école		VER	verre	CA	aérien	4	Citec	Cyclea					Bon	Citec_Cyclea_4_A_c					5.699535	45.12234	POINT (5.699535093270643 45.122339908729344)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3506	573	Grand-Sud	Le-Pont-de-Claix		Avenue Raffin Caboisse / Boulodrome		VER	verre	CA	aérien	2.5	Citec	Cyclea	Citec (Plastique / Crochet				Sale	Citec_Cyclea_2.5_A_c				2018-05-25	5.7001	45.120557	POINT (5.70010005562121 45.12055704213653)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3507	582	Grand-Sud	Le-Pont-de-Claix		Rue Antoine Barnave / City-stade Grand Galet		VER	verre	CA	aérien	3	UTPM	Ecobox	UTPM 3m3 Crochet				Sale	Citec_Cyclea_2.5_A_c				2018-02-01	5.711679	45.134164	POINT (5.711678568095893 45.134163608008215)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3508	559	Grand-Sud	Le-Pont-de-Claix		2-3 Rue Stendhal		VER	verre	CA	aérien	2.5	Citec	Cyclea					Bon	Citec_Cyclea_2.5_A_c					5.698447	45.132255	POINT (5.698446766321345 45.13225552143159)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_350f	575	Grand-Sud	Le-Pont-de-Claix		Allée de Vassieux / Avenue du Maquis de l'Oisans (RD 1085A) / Beau Site / Arrêt bus		VER	verre	CA	aérien	2.5	Citec	Cyclea					Sale	Citec_Cyclea_2.5_A_c					5.705601	45.113937	POINT (5.705600611193367 45.113937240276265)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3510	565	Grand-Sud	Le-Pont-de-Claix		Allée Jacques Prévert / Résidence les Elfes		VER	verre	CA	aérien	2.5	Citec	Cyclea					Bon	Citec_Cyclea_2.5_A_c					5.694002	45.131975	POINT (5.694002486470323 45.13197521988029)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3511	561	Grand-Sud	Le-Pont-de-Claix		Place de Verdun / Rue Jean Jaurès / Rue des Alpes		VER	verre	CA	aérien	2.5	Citec	Cyclea					Sale	Citec_Cyclea_2.5_A_c					5.694799	45.126719	POINT (5.694799278140011 45.12671893999984)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3512	576	Grand-Sud	Le-Pont-de-Claix		Rue Docteur Valois / Rue des Droits de l'Homme		VER	verre	CA	aérien	2.5	Citec	Cyclea					Sale	Citec_Cyclea_2.5_A_c					5.707716	45.134875	POINT (5.707716218332517 45.13487484769999)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3514	583	Grand-Sud	Le-Pont-de-Claix		2 Rue Firmin Robert / Flottibulle / Tennis couverts		VER	verre	CA	aérien	4	Citec	Cyclea					Bon	Citec_Cyclea_4_A_c					5.700718	45.13896	POINT (5.70071794018031 45.13896000454377)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3515	577	Grand-Sud	Le-Pont-de-Claix		25 Avenue Général de Gaulle / Commerces résidence des Saules		VER	verre	CA	aérien	4	Citec	Cyclea					Sale	Citec_Cyclea_4_A_c					5.709236	45.136519	POINT (5.709235533368748 45.13651931659966)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3516	584	Grand-Sud	Le-Pont-de-Claix		Allée des Trembles (terminus bus)		VER	verre	CA	aérien	4.2	Citec	Cyclea Max					Sale	Citec_Cyclea Max_4.2_A_c					5.699131	45.14133	POINT (5.699131019237453 45.14133045762213)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3755	580	Grand-Sud	Le-Pont-de-Claix		Rue de Champagnier (= Rue de l'Industrie côté Echirolles) / Entrée Espace Valmy		VER	verre	CA	aérien	3	Citec	Cyclea	Citec Cycléa 3m3 crochet				Sale	Citec_Cyclea_2.5_A_c				2018-10-19	5.713278	45.135278	POINT (5.713278270822748 45.13527850239055)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3756	578	Grand-Sud	Le-Pont-de-Claix		15 Allée Robespierre		VER	verre	CA	aérien	3	Citec	Cyclea	Citec 3m3 crochet				Bon	Citec_Cyclea_2.5_A_c				2018-10-26	5.709407	45.132396	POINT (5.70767215320857 45.13259472066258)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3757	586	Grand-Sud	Le-Pont-de-Claix		Rue de Stalingrad / Rue Paul Breton / Avenue de la Gare		VER	verre	CA	aérien	2.5	Citec	Cyclea					Usé	Citec_Cyclea_2.5_A_c					5.699918	45.123919	POINT (5.699917814636087 45.123919210642086)
