FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3196	1029	Nord-Est	Venon		Route départementale / Le Pied de Venon (plateforme de tri)		VER	verre	CA	aérien	4	Biloba	Ecobois Neo					Bon	SNNECO_EcoBois/EcoDI_4_A_c				2019-03-07	5.792377	45.177195	POINT (5.792377380709149 45.177194565282605)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_346f	1324	Nord-Est	Venon		192 Chemin de l'Ecole / Le Mollaret		VER	verre	CA	aérien	3	Biloba	Ecobois Neo	Biloba Ecobois 3m3 Crochet							2019-05-22	Nouveau site de collecte		5.805120009	45.170338198	POINT (5.805120009403928 45.17033823892941)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_347d	1030	Nord-Est	Venon		Route départementale / Pré Bousson (plateforme de tri)		VER	verre	CA	aérien	4	Biloba	Ecobois Neo					Bon	SNNECO_EcoBois/EcoDI_4_A_c		2010 (septembre)		2019-03-07	5.806506	45.171157	POINT (5.806506272577103 45.171156636385355)
