FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_372a	1287	Nord-Ouest	Veurey		Rue des Perrières / Rues des Jayères / Dans logette		VER	verre	CA	aérien	4	Quadria	Cuba Bois	V1859A			2018-12-13	Bon	Quadria_! Bois !_4_A_k		2018-05-25	Nouveau site de collecte	2018-12-13	5.617634	45.269546	POINT (5.617633779600853 45.26954555637946)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_372e	1316	Nord-Ouest	Veurey		Lotissement Les Cordées (parking entrée lotissement) / Impasse des Echalières		VER	verre	CA	aérien	4	Biloba	Ecobois Neo					Bon			2019-02-20	Nouveau site de collecte		5.61917	45.2678	POINT (5.619170037149927 45.267800336404505)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3730	933	Nord-Ouest	Veurey		Rue de la Rive / Place de l'Europe / Rue du Moulin Perret		VER	verre	CE	enterré	4	Citec					2014-05-30	Usé	Citec__4_E_k				2014-05-30	5.618398	45.270954	POINT (5.618397836480758 45.27095408990821)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3731	931	Nord-Ouest	Veurey		Rue du Perron / Salle polyvalente		VER	verre	CE	enterré	4	Citec					2014-05-30	Bon	Citec__4_E_k				2014-05-30	5.613702	45.271512	POINT (5.613701539242009 45.27151243440717)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ac	932	Nord-Ouest	Veurey		Rue des Clos / Ecole		VER	verre	CE	enterré	4	-						Bon	-__4_E_					5.613001	45.27308	POINT (5.6130005228684485 45.273080410042276)
